20.0395 0.00151148
20.5687 0.00151727
21.2039 0.00151727
21.9538 0.00151727
24.0509 0.00151727
27.3991 0.00152892
30.1471 0.00152892
33.1707 0.00152892
36.4976 0.00153478
39.9841 0.00161303
45.7486 0.00161303
55.3855 0.00161921
60.4132 0.00168879
75.3978 0.00169526
87.0207 0.00170828
114.417 0.00171482
143.418 0.00171482
151.422 0.00172139
158.489 0.00180915
177.442 0.00189413
181.339 0.00190138
251.189 0.00192333
262.913 0.00206831
315.542 0.00215718
331.707 0.00232868
345.684 0.00240104
363.394 0.00259192
379.529 0.00295189
388.707 0.00374188
398.107 0.00481642
418.503 0.00559124
435.19 0.00603575
457.486 0.00631923
477.799 0.00654056
501.187 0.00851594
523.441 0.0091229
546.683 0.00951492
602.821 0.011302
629.588 0.0151148
660.406 0.0163164
674.909 0.0186537
692.733 0.0217375
723.492 0.023376
750.709 0.0311426
773.89 0.0385815
794.328 0.0449598
831.402 0.0502339
857.075 0.0624714
873.996 0.0700672
910.823 0.0810285
914.789 0.0992379
914.789 0.0992379
