1.02231 0.000511789
1.33968 0.00053367
2.12972 0.000580278
2.97675 0.000622213
4.26861 0.000653358
6.44555 0.00071042
9.48441 0.000756463
14.1372 0.000811131
21.6217 0.000869749
26.5692 0.000906934
38.6245 0.00110262
50.6391 0.00125017
74.5515 0.00145759
95.222 0.00154127
123.198 0.00162975
156.366 0.00175976
206.264 0.00188694
284.593 0.00199526
336.408 0.00200923
417.058 0.00322917
490.69 0.00445128
588.318 0.00568258
691.675 0.00686062
850.869 0.00869749
1081.17 0.0114976
1279.26 0.0137846
1563.48 0.0172331
1681.9 0.0258298
1784.91 0.0341455
1956.75 0.0477296
2186.76 0.0657933
2411.25 0.082253
2746.53 0.108734
3168.57 0.140762
3282.47 0.247708
3328.6 0.301153
3328.6 0.301153
